Question, Rating, Id 
attitude_grocery_in_store,2,1974909701
attitude_stay_home,4,1974909701
bus_attitude_none,995,1974949901
bus_attitude_temperature,995,1974949901
bus_attitude_empty_seats,995,1974949901
bus_attitude_limit_passengers,995,1974949901
bus_attitude_stops,995,1974949901
bus_attitude_all,995,1974949901
subway_attitude_none,2,1974949901
subway_attitude_temperature,1,1974949901
subway_attitude_empty_seats,1,1974949901
subway_attitude_limit_passengers,1,1974949901
subway_attitude_all,1,1974949901
attitude_telework,995,1974949901
attitude_walk,2,1974949901
attitude_open_street,1,1974949901
attitude_bike,3,1974949901
attitude_drive,4,1974949901
attitude_bus,2,1974949901
attitude_grocery_delivery,1,1974949901
attitude_grocery_pick_up,4,1974949901
attitude_grocery_in_store,3,1974949901
attitude_stay_home,2,1974949901
bus_attitude_none,995,1974962301
bus_attitude_temperature,995,1974962301
bus_attitude_empty_seats,995,1974962301
bus_attitude_limit_passengers,995,1974962301
bus_attitude_stops,995,1974962301
bus_attitude_all,995,1974962301
subway_attitude_none,1,1974962301
subway_attitude_temperature,1,1974962301
subway_attitude_empty_seats,1,1974962301
subway_attitude_limit_passengers,1,1974962301
subway_attitude_all,1,1974962301
attitude_telework,1,1974962301
attitude_walk,2,1974962301
attitude_open_street,1,1974962301
attitude_bike,3,1974962301
attitude_drive,1,1974962301
attitude_bus,5,1974962301
attitude_grocery_delivery,2,1974962301
attitude_grocery_pick_up,5,1974962301
attitude_grocery_in_store,2,1974962301
attitude_stay_home,5,1974962301
bus_attitude_none,1,1975124401
bus_attitude_temperature,1,1975124401
bus_attitude_empty_seats,3,1975124401
bus_attitude_limit_passengers,1,1975124401
bus_attitude_stops,2,1975124401
bus_attitude_all,2,1975124401
subway_attitude_none,995,1975124401
subway_attitude_temperature,995,1975124401
subway_attitude_empty_seats,995,1975124401
subway_attitude_limit_passengers,995,1975124401
subway_attitude_all,995,1975124401
attitude_telework,995,1975124401
attitude_walk,2,1975124401
attitude_open_street,2,1975124401
attitude_bike,3,1975124401
attitude_drive,3,1975124401
attitude_bus,1,1975124401
attitude_grocery_delivery,4,1975124401
attitude_grocery_pick_up,3,1975124401
attitude_grocery_in_store,1,1975124401
attitude_stay_home,1,1975124401
bus_attitude_none,1,1975282301
bus_attitude_temperature,1,1975282301
bus_attitude_empty_seats,1,1975282301
bus_attitude_limit_passengers,1,1975282301
bus_attitude_stops,1,1975282301
bus_attitude_all,1,1975282301
subway_attitude_none,995,1975282301
subway_attitude_temperature,995,1975282301
subway_attitude_empty_seats,995,1975282301
subway_attitude_limit_passengers,995,1975282301
subway_attitude_all,995,1975282301
attitude_telework,995,1975282301
attitude_walk,2,1975282301
attitude_open_street,2,1975282301
attitude_bike,3,1975282301
attitude_drive,1,1975282301
attitude_bus,1,1975282301
attitude_grocery_delivery,2,1975282301
attitude_grocery_pick_up,3,1975282301
attitude_grocery_in_store,1,1975282301
attitude_stay_home,2,1975282301
bus_attitude_none,4,1975433001
bus_attitude_temperature,3,1975433001
bus_attitude_empty_seats,4,1975433001
bus_attitude_limit_passengers,3,1975433001
bus_attitude_stops,4,1975433001
bus_attitude_all,3,1975433001
subway_attitude_none,995,1975433001
subway_attitude_temperature,995,1975433001
subway_attitude_empty_seats,995,1975433001
subway_attitude_limit_passengers,995,1975433001
subway_attitude_all,995,1975433001
attitude_telework,4,1975433001
attitude_walk,3,1975433001
attitude_open_street,3,1975433001
attitude_bike,2,1975433001
attitude_drive,1,1975433001
attitude_bus,5,1975433001
attitude_grocery_delivery,3,1975433001
attitude_grocery_pick_up,2,1975433001
attitude_grocery_in_store,2,1975433001
attitude_stay_home,4,1975433001
bus_attitude_none,995,1975505101
bus_attitude_temperature,995,1975505101
bus_attitude_empty_seats,995,1975505101
bus_attitude_limit_passengers,995,1975505101
bus_attitude_stops,995,1975505101
bus_attitude_all,995,1975505101
subway_attitude_none,4,1975505101
subway_attitude_temperature,2,1975505101
subway_attitude_empty_seats,2,1975505101
subway_attitude_limit_passengers,2,1975505101
subway_attitude_all,2,1975505101
attitude_telework,1,1975505101
attitude_walk,2,1975505101
attitude_open_street,2,1975505101
attitude_bike,5,1975505101
attitude_drive,1,1975505101
attitude_bus,2,1975505101
attitude_grocery_delivery,1,1975505101
attitude_grocery_pick_up,2,1975505101
attitude_grocery_in_store,5,1975505101
attitude_stay_home,1,1975505101
bus_attitude_none,4,1975553401
bus_attitude_temperature,4,1975553401
bus_attitude_empty_seats,4,1975553401
bus_attitude_limit_passengers,4,1975553401
bus_attitude_stops,4,1975553401
bus_attitude_all,3,1975553401
subway_attitude_none,995,1975553401
subway_attitude_temperature,995,1975553401
subway_attitude_empty_seats,995,1975553401
subway_attitude_limit_passengers,995,1975553401
subway_attitude_all,995,1975553401
attitude_telework,995,1975553401
attitude_walk,2,1975553401
attitude_open_street,3,1975553401
attitude_bike,5,1975553401
attitude_drive,4,1975553401
attitude_bus,4,1975553401
attitude_grocery_delivery,3,1975553401
attitude_grocery_pick_up,3,1975553401
attitude_grocery_in_store,3,1975553401
attitude_stay_home,2,1975553401
bus_attitude_none,995,19755669801
bus_attitude_temperature,995,19755669801
bus_attitude_empty_seats,995,19755669801
bus_attitude_limit_passengers,995,19755669801
bus_attitude_stops,995,19755669801
bus_attitude_all,995,19755669801
subway_attitude_none,4,19755669801
subway_attitude_temperature,2,19755669801
subway_attitude_empty_seats,2,19755669801
subway_attitude_limit_passengers,4,19755669801
subway_attitude_all,4,19755669801
attitude_telework,2,19755669801
attitude_walk,2,19755669801
attitude_open_street,2,19755669801
attitude_bike,2,19755669801
attitude_drive,1,19755669801
attitude_bus,4,19755669801
attitude_grocery_delivery,3,19755669801
attitude_grocery_pick_up,2,19755669801
attitude_grocery_in_store,2,19755669801
attitude_stay_home,3,19755669801
bus_attitude_none,5,1975599601
bus_attitude_temperature,1,1975599601
bus_attitude_empty_seats,1,1975599601
bus_attitude_limit_passengers,1,1975599601
bus_attitude_stops,1,1975599601
bus_attitude_all,1,1975599601
subway_attitude_none,995,1975599601
subway_attitude_temperature,995,1975599601
subway_attitude_empty_seats,995,1975599601
subway_attitude_limit_passengers,995,1975599601
subway_attitude_all,995,1975599601
attitude_telework,1,1975599601
attitude_walk,1,1975599601
attitude_open_street,1,1975599601
attitude_bike,1,1975599601
attitude_drive,3,1975599601
attitude_bus,3,1975599601
attitude_grocery_delivery,3,1975599601
attitude_grocery_pick_up,1,1975599601
attitude_grocery_in_store,3,1975599601
attitude_stay_home,1,1975599601
bus_attitude_none,995,1975643101
bus_attitude_temperature,995,1975643101
bus_attitude_empty_seats,995,1975643101
bus_attitude_limit_passengers,995,1975643101
bus_attitude_stops,995,1975643101
bus_attitude_all,995,1975643101
subway_attitude_none,5,1975643101
subway_attitude_temperature,4,1975643101
subway_attitude_empty_seats,5,1975643101
subway_attitude_limit_passengers,4,1975643101
subway_attitude_all,4,1975643101
attitude_telework,1,1975643101
attitude_walk,1,1975643101
attitude_open_street,2,1975643101
attitude_bike,4,1975643101
attitude_drive,1,1975643101
attitude_bus,5,1975643101
attitude_grocery_delivery,4,1975643101
attitude_grocery_pick_up,2,1975643101
attitude_grocery_in_store,3,1975643101
attitude_stay_home,1,1975643101
bus_attitude_none,2,1975716401
bus_attitude_temperature,1,1975716401
bus_attitude_empty_seats,1,1975716401
bus_attitude_limit_passengers,1,1975716401
bus_attitude_stops,1,1975716401
bus_attitude_all,1,1975716401
subway_attitude_none,995,1975716401
subway_attitude_temperature,995,1975716401
subway_attitude_empty_seats,995,1975716401
subway_attitude_limit_passengers,995,1975716401
subway_attitude_all,995,1975716401
attitude_telework,995,1975716401
attitude_walk,3,1975716401
attitude_open_street,3,1975716401
attitude_bike,3,1975716401
attitude_drive,2,1975716401
attitude_bus,3,1975716401
attitude_grocery_delivery,4,1975716401
attitude_grocery_pick_up,3,1975716401
attitude_grocery_in_store,1,1975716401
attitude_stay_home,2,1975716401
bus_attitude_none,4,1975788601
bus_attitude_temperature,4,1975788601
bus_attitude_empty_seats,4,1975788601
bus_attitude_limit_passengers,4,1975788601
bus_attitude_stops,4,1975788601
bus_attitude_all,4,1975788601
subway_attitude_none,995,1975788601
subway_attitude_temperature,995,1975788601
subway_attitude_empty_seats,995,1975788601
subway_attitude_limit_passengers,995,1975788601
subway_attitude_all,995,1975788601
attitude_telework,3,1975788601
attitude_walk,2,1975788601
attitude_open_street,2,1975788601
attitude_bike,4,1975788601
attitude_drive,1,1975788601
attitude_bus,2,1975788601
attitude_grocery_delivery,3,1975788601
attitude_grocery_pick_up,4,1975788601
attitude_grocery_in_store,4,1975788601
attitude_stay_home,1,1975788601
bus_attitude_none,5,1975792901
bus_attitude_temperature,2,1975792901
bus_attitude_empty_seats,5,1975792901
bus_attitude_limit_passengers,2,1975792901
bus_attitude_stops,2,1975792901
bus_attitude_all,1,1975792901
subway_attitude_none,995,1975792901
subway_attitude_temperature,995,1975792901
subway_attitude_empty_seats,995,1975792901
subway_attitude_limit_passengers,995,1975792901
subway_attitude_all,995,1975792901
attitude_telework,2,1975792901
attitude_walk,4,1975792901
attitude_open_street,2,1975792901
attitude_bike,4,1975792901
attitude_drive,2,1975792901
attitude_bus,2,1975792901
attitude_grocery_delivery,4,1975792901
attitude_grocery_pick_up,3,1975792901
attitude_grocery_in_store,2,1975792901
attitude_stay_home,1,1975792901
bus_attitude_none,995,1975835001
bus_attitude_temperature,995,1975835001
bus_attitude_empty_seats,995,1975835001
bus_attitude_limit_passengers,995,1975835001
bus_attitude_stops,995,1975835001
bus_attitude_all,995,1975835001
subway_attitude_none,5,1975835001
subway_attitude_temperature,5,1975835001
subway_attitude_empty_seats,5,1975835001
subway_attitude_limit_passengers,5,1975835001
subway_attitude_all,5,1975835001
attitude_telework,3,1975835001
attitude_walk,4,1975835001
attitude_open_street,3,1975835001
attitude_bike,5,1975835001
attitude_drive,1,1975835001
attitude_bus,4,1975835001
attitude_grocery_delivery,4,1975835001
attitude_grocery_pick_up,3,1975835001
attitude_grocery_in_store,3,1975835001
attitude_stay_home,1,1975835001
bus_attitude_none,995,1975838401
bus_attitude_temperature,995,1975838401
bus_attitude_empty_seats,995,1975838401
bus_attitude_limit_passengers,995,1975838401
bus_attitude_stops,995,1975838401
bus_attitude_all,995,1975838401
subway_attitude_none,2,1975838401
subway_attitude_temperature,1,1975838401
subway_attitude_empty_seats,1,1975838401
subway_attitude_limit_passengers,1,1975838401
subway_attitude_all,1,1975838401
attitude_telework,995,1975838401
attitude_walk,1,1975838401
attitude_open_street,1,1975838401
attitude_bike,5,1975838401
attitude_drive,1,1975838401
attitude_bus,1,1975838401
attitude_grocery_delivery,3,1975838401
attitude_grocery_pick_up,3,1975838401
attitude_grocery_in_store,1,1975838401
attitude_stay_home,1,1975838401
bus_attitude_none,995,1975987701
bus_attitude_temperature,995,1975987701
bus_attitude_empty_seats,995,1975987701
bus_attitude_limit_passengers,995,1975987701
bus_attitude_stops,995,1975987701
bus_attitude_all,995,1975987701
subway_attitude_none,2,1975987701
subway_attitude_temperature,1,1975987701
subway_attitude_empty_seats,4,1975987701
subway_attitude_limit_passengers,4,1975987701
subway_attitude_all,3,1975987701
attitude_telework,995,1975987701
attitude_walk,2,1975987701
attitude_open_street,1,1975987701
attitude_bike,2,1975987701
attitude_drive,3,1975987701
attitude_bus,4,1975987701
attitude_grocery_delivery,5,1975987701
attitude_grocery_pick_up,3,1975987701
attitude_grocery_in_store,1,1975987701
attitude_stay_home,1,1975987701
bus_attitude_none,995,1976149801
bus_attitude_temperature,995,1976149801
bus_attitude_empty_seats,995,1976149801
bus_attitude_limit_passengers,995,1976149801
bus_attitude_stops,995,1976149801
bus_attitude_all,995,1976149801
subway_attitude_none,4,1976149801
subway_attitude_temperature,2,1976149801
subway_attitude_empty_seats,2,1976149801
subway_attitude_limit_passengers,3,1976149801
subway_attitude_all,2,1976149801
attitude_telework,995,1976149801
attitude_walk,2,1976149801
attitude_open_street,3,1976149801
attitude_bike,5,1976149801
attitude_drive,3,1976149801
attitude_bus,1,1976149801
attitude_grocery_delivery,4,1976149801
attitude_grocery_pick_up,4,1976149801
attitude_grocery_in_store,1,1976149801
attitude_stay_home,2,1976149801
bus_attitude_none,2,1976159201
bus_attitude_temperature,2,1976159201
bus_attitude_empty_seats,2,1976159201
bus_attitude_limit_passengers,2,1976159201
bus_attitude_stops,2,1976159201
bus_attitude_all,2,1976159201
subway_attitude_none,995,1976159201
subway_attitude_temperature,995,1976159201
subway_attitude_empty_seats,995,1976159201
subway_attitude_limit_passengers,995,1976159201
subway_attitude_all,995,1976159201
attitude_telework,1,1976159201
attitude_walk,2,1976159201
attitude_open_street,3,1976159201
attitude_bike,3,1976159201
attitude_drive,1,1976159201
attitude_bus,2,1976159201
attitude_grocery_delivery,1,1976159201
attitude_grocery_pick_up,2,1976159201
attitude_grocery_in_store,4,1976159201
attitude_stay_home,1,1976159201
bus_attitude_none,1,1976448501
bus_attitude_temperature,2,1976448501
bus_attitude_empty_seats,1,1976448501
bus_attitude_limit_passengers,2,1976448501
bus_attitude_stops,2,1976448501
bus_attitude_all,2,1976448501
subway_attitude_none,995,1976448501
subway_attitude_temperature,995,1976448501
subway_attitude_empty_seats,995,1976448501
subway_attitude_limit_passengers,995,1976448501
subway_attitude_all,995,1976448501
attitude_telework,4,1976448501
attitude_walk,2,1976448501
attitude_open_street,4,1976448501
attitude_bike,4,1976448501
attitude_drive,2,1976448501
attitude_bus,2,1976448501
attitude_grocery_delivery,4,1976448501
attitude_grocery_pick_up,4,1976448501
attitude_grocery_in_store,1,1976448501
attitude_stay_home,2,1976448501
bus_attitude_none,2,1976644201
bus_attitude_temperature,1,1976644201
bus_attitude_empty_seats,1,1976644201
bus_attitude_limit_passengers,1,1976644201
bus_attitude_stops,1,1976644201
bus_attitude_all,1,1976644201
subway_attitude_none,995,1976644201
subway_attitude_temperature,995,1976644201
subway_attitude_empty_seats,995,1976644201
subway_attitude_limit_passengers,995,1976644201
subway_attitude_all,995,1976644201
attitude_telework,3,1976644201
attitude_walk,3,1976644201
attitude_open_street,1,1976644201
attitude_bike,3,1976644201
attitude_drive,1,1976644201
attitude_bus,2,1976644201
attitude_grocery_delivery,3,1976644201
attitude_grocery_pick_up,2,1976644201
attitude_grocery_in_store,2,1976644201
attitude_stay_home,1,1976644201
bus_attitude_none,4,1976762001
bus_attitude_temperature,4,1976762001
bus_attitude_empty_seats,2,1976762001
bus_attitude_limit_passengers,2,1976762001
bus_attitude_stops,3,1976762001
bus_attitude_all,2,1976762001
subway_attitude_none,995,1976762001
subway_attitude_temperature,995,1976762001
subway_attitude_empty_seats,995,1976762001
subway_attitude_limit_passengers,995,1976762001
subway_attitude_all,995,1976762001
attitude_telework,1,1976762001
attitude_walk,3,1976762001
attitude_open_street,3,1976762001
attitude_bike,5,1976762001
attitude_drive,3,1976762001
attitude_bus,2,1976762001
attitude_grocery_delivery,3,1976762001
attitude_grocery_pick_up,4,1976762001
attitude_grocery_in_store,1,1976762001
attitude_stay_home,2,1976762001
bus_attitude_none,3,1976933001
bus_attitude_temperature,2,1976933001
bus_attitude_empty_seats,2,1976933001
bus_attitude_limit_passengers,2,1976933001
bus_attitude_stops,3,1976933001
bus_attitude_all,1,1976933001
subway_attitude_none,995,1976933001
subway_attitude_temperature,995,1976933001
subway_attitude_empty_seats,995,1976933001
subway_attitude_limit_passengers,995,1976933001
subway_attitude_all,995,1976933001
attitude_telework,2,1976933001
attitude_walk,3,1976933001
attitude_open_street,1,1976933001
attitude_bike,5,1976933001
attitude_drive,2,1976933001
attitude_bus,3,1976933001
attitude_grocery_delivery,3,1976933001
attitude_grocery_pick_up,1,1976933001
attitude_grocery_in_store,3,1976933001
attitude_stay_home,1,1976933001
bus_attitude_none,5,1977112601
bus_attitude_temperature,5,1977112601
bus_attitude_empty_seats,5,1977112601
bus_attitude_limit_passengers,5,1977112601
bus_attitude_stops,5,1977112601
bus_attitude_all,5,1977112601
subway_attitude_none,995,1977112601
subway_attitude_temperature,995,1977112601
subway_attitude_empty_seats,995,1977112601
subway_attitude_limit_passengers,995,1977112601
subway_attitude_all,995,1977112601
attitude_telework,995,1977112601
attitude_walk,1,1977112601
attitude_open_street,1,1977112601
attitude_bike,3,1977112601
attitude_drive,3,1977112601
attitude_bus,1,1977112601
attitude_grocery_delivery,2,1977112601
attitude_grocery_pick_up,3,1977112601
attitude_grocery_in_store,4,1977112601
attitude_stay_home,1,1977112601
bus_attitude_none,995,1977114101
bus_attitude_temperature,995,1977114101
bus_attitude_empty_seats,995,1977114101
bus_attitude_limit_passengers,995,1977114101
bus_attitude_stops,995,1977114101
bus_attitude_all,995,1977114101
subway_attitude_none,2,1977114101
subway_attitude_temperature,1,1977114101
subway_attitude_empty_seats,1,1977114101
subway_attitude_limit_passengers,1,1977114101
subway_attitude_all,1,1977114101
attitude_telework,995,1977114101
attitude_walk,1,1977114101
attitude_open_street,1,1977114101
attitude_bike,3,1977114101
attitude_drive,3,1977114101
attitude_bus,5,1977114101
attitude_grocery_delivery,2,1977114101
attitude_grocery_pick_up,5,1977114101
attitude_grocery_in_store,2,1977114101
attitude_stay_home,4,1977114101
bus_attitude_none,995,1977177401
bus_attitude_temperature,995,1977177401
bus_attitude_empty_seats,995,1977177401
bus_attitude_limit_passengers,995,1977177401
bus_attitude_stops,995,1977177401
bus_attitude_all,995,1977177401
subway_attitude_none,1,1977177401
subway_attitude_temperature,1,1977177401
subway_attitude_empty_seats,1,1977177401
subway_attitude_limit_passengers,1,1977177401
subway_attitude_all,1,1977177401
attitude_telework,4,1977177401
attitude_walk,3,1977177401
attitude_open_street,2,1977177401
attitude_bike,4,1977177401
attitude_drive,4,1977177401
attitude_bus,4,1977177401
attitude_grocery_delivery,2,1977177401
attitude_grocery_pick_up,4,1977177401
attitude_grocery_in_store,3,1977177401
attitude_stay_home,2,1977177401
bus_attitude_none,995,19771837301
bus_attitude_temperature,995,19771837301
bus_attitude_empty_seats,995,19771837301
bus_attitude_limit_passengers,995,19771837301
bus_attitude_stops,995,19771837301
bus_attitude_all,995,19771837301
subway_attitude_none,1,19771837301
subway_attitude_temperature,1,19771837301
subway_attitude_empty_seats,1,19771837301
subway_attitude_limit_passengers,1,19771837301
subway_attitude_all,1,19771837301
attitude_telework,995,19771837301
attitude_walk,2,19771837301
attitude_open_street,1,19771837301
attitude_bike,4,19771837301
attitude_drive,1,19771837301
attitude_bus,3,19771837301
attitude_grocery_delivery,3,19771837301
attitude_grocery_pick_up,3,19771837301
attitude_grocery_in_store,2,19771837301
attitude_stay_home,1,19771837301
bus_attitude_none,1,1977262701
bus_attitude_temperature,1,1977262701
bus_attitude_empty_seats,3,1977262701
bus_attitude_limit_passengers,1,1977262701
bus_attitude_stops,1,1977262701
bus_attitude_all,1,1977262701
subway_attitude_none,995,1977262701
subway_attitude_temperature,995,1977262701
subway_attitude_empty_seats,995,1977262701
subway_attitude_limit_passengers,995,1977262701
subway_attitude_all,995,1977262701
attitude_telework,3,1977262701
attitude_walk,2,1977262701
attitude_open_street,1,1977262701
attitude_bike,3,1977262701
attitude_drive,3,1977262701
attitude_bus,2,1977262701
attitude_grocery_delivery,3,1977262701
attitude_grocery_pick_up,2,1977262701
attitude_grocery_in_store,3,1977262701
attitude_stay_home,3,1977262701
bus_attitude_none,995,19772993301
bus_attitude_temperature,995,19772993301
bus_attitude_empty_seats,995,19772993301
bus_attitude_limit_passengers,995,19772993301
bus_attitude_stops,995,19772993301
bus_attitude_all,995,19772993301
subway_attitude_none,2,19772993301
subway_attitude_temperature,2,19772993301
subway_attitude_empty_seats,2,19772993301
subway_attitude_limit_passengers,2,19772993301
subway_attitude_all,1,19772993301
attitude_telework,995,19772993301
attitude_walk,1,19772993301
attitude_open_street,2,19772993301
attitude_bike,3,19772993301
attitude_drive,1,19772993301
attitude_bus,4,19772993301
attitude_grocery_delivery,3,19772993301
attitude_grocery_pick_up,3,19772993301
attitude_grocery_in_store,2,19772993301
attitude_stay_home,2,19772993301
bus_attitude_none,995,1977508101
bus_attitude_temperature,995,1977508101
bus_attitude_empty_seats,995,1977508101
bus_attitude_limit_passengers,995,1977508101
bus_attitude_stops,995,1977508101
bus_attitude_all,995,1977508101
subway_attitude_none,1,1977508101
subway_attitude_temperature,1,1977508101
subway_attitude_empty_seats,1,1977508101
subway_attitude_limit_passengers,1,1977508101
subway_attitude_all,1,1977508101
attitude_telework,3,1977508101
attitude_walk,2,1977508101
attitude_open_street,3,1977508101
attitude_bike,3,1977508101
attitude_drive,1,1977508101
attitude_bus,3,1977508101
attitude_grocery_delivery,5,1977508101
attitude_grocery_pick_up,3,1977508101
attitude_grocery_in_store,1,1977508101
attitude_stay_home,4,1977508101
bus_attitude_none,995,1977581501
bus_attitude_temperature,995,1977581501
bus_attitude_empty_seats,995,1977581501
bus_attitude_limit_passengers,995,1977581501
bus_attitude_stops,995,1977581501
bus_attitude_all,995,1977581501
subway_attitude_none,4,1977581501
subway_attitude_temperature,3,1977581501
subway_attitude_empty_seats,3,1977581501
subway_attitude_limit_passengers,3,1977581501
subway_attitude_all,3,1977581501
attitude_telework,1,1977581501
attitude_walk,2,1977581501
attitude_open_street,3,1977581501
attitude_bike,3,1977581501
attitude_drive,1,1977581501
attitude_bus,4,1977581501
attitude_grocery_delivery,3,1977581501
attitude_grocery_pick_up,3,1977581501
attitude_grocery_in_store,2,1977581501
attitude_stay_home,1,1977581501
bus_attitude_none,5,1977596401
bus_attitude_temperature,5,1977596401
bus_attitude_empty_seats,5,1977596401
bus_attitude_limit_passengers,5,1977596401
bus_attitude_stops,5,1977596401
bus_attitude_all,5,1977596401
subway_attitude_none,995,1977596401
subway_attitude_temperature,995,1977596401
subway_attitude_empty_seats,995,1977596401
subway_attitude_limit_passengers,995,1977596401
subway_attitude_all,995,1977596401
attitude_telework,995,1977596401
attitude_walk,4,1977596401
attitude_open_street,3,1977596401
attitude_bike,1,1977596401
attitude_drive,5,1977596401
attitude_bus,5,1977596401
attitude_grocery_delivery,2,1977596401
attitude_grocery_pick_up,5,1977596401
attitude_grocery_in_store,2,1977596401
attitude_stay_home,1,1977596401
bus_attitude_none,4,1977625401
bus_attitude_temperature,1,1977625401
bus_attitude_empty_seats,1,1977625401
bus_attitude_limit_passengers,1,1977625401
bus_attitude_stops,1,1977625401
bus_attitude_all,1,1977625401
subway_attitude_none,995,1977625401
subway_attitude_temperature,995,1977625401
subway_attitude_empty_seats,995,1977625401
subway_attitude_limit_passengers,995,1977625401
subway_attitude_all,995,1977625401
attitude_telework,995,1977625401
attitude_walk,1,1977625401
attitude_open_street,1,1977625401
attitude_bike,5,1977625401
attitude_drive,1,1977625401
attitude_bus,5,1977625401
attitude_grocery_delivery,4,1977625401
attitude_grocery_pick_up,4,1977625401
attitude_grocery_in_store,1,1977625401
attitude_stay_home,1,1977625401
bus_attitude_none,995,1977757801
bus_attitude_temperature,995,1977757801
bus_attitude_empty_seats,995,1977757801
bus_attitude_limit_passengers,995,1977757801
bus_attitude_stops,995,1977757801
bus_attitude_all,995,1977757801
subway_attitude_none,5,1977757801
subway_attitude_temperature,5,1977757801
subway_attitude_empty_seats,4,1977757801
subway_attitude_limit_passengers,5,1977757801
subway_attitude_all,4,1977757801
attitude_telework,2,1977757801
attitude_walk,2,1977757801
attitude_open_street,3,1977757801
attitude_bike,2,1977757801
attitude_drive,3,1977757801
attitude_bus,5,1977757801
attitude_grocery_delivery,3,1977757801
attitude_grocery_pick_up,3,1977757801
attitude_grocery_in_store,4,1977757801
attitude_stay_home,1,1977757801
bus_attitude_none,995,1977822701
bus_attitude_temperature,995,1977822701
bus_attitude_empty_seats,995,1977822701
bus_attitude_limit_passengers,995,1977822701
bus_attitude_stops,995,1977822701
bus_attitude_all,995,1977822701
subway_attitude_none,2,1977822701
subway_attitude_temperature,2,1977822701
subway_attitude_empty_seats,2,1977822701
subway_attitude_limit_passengers,2,1977822701
subway_attitude_all,2,1977822701
attitude_telework,1,1977822701
attitude_walk,1,1977822701
attitude_open_street,1,1977822701
attitude_bike,2,1977822701
attitude_drive,3,1977822701
attitude_bus,2,1977822701
attitude_grocery_delivery,3,1977822701
attitude_grocery_pick_up,3,1977822701
attitude_grocery_in_store,1,1977822701
attitude_stay_home,1,1977822701
bus_attitude_none,4,1977904401
bus_attitude_temperature,2,1977904401
bus_attitude_empty_seats,4,1977904401
bus_attitude_limit_passengers,3,1977904401
bus_attitude_stops,4,1977904401
bus_attitude_all,2,1977904401
subway_attitude_none,995,1977904401
subway_attitude_temperature,995,1977904401
subway_attitude_empty_seats,995,1977904401
subway_attitude_limit_passengers,995,1977904401
subway_attitude_all,995,1977904401
attitude_telework,995,1977904401
attitude_walk,2,1977904401
attitude_open_street,2,1977904401
attitude_bike,3,1977904401
attitude_drive,2,1977904401
attitude_bus,5,1977904401
attitude_grocery_delivery,4,1977904401
attitude_grocery_pick_up,4,1977904401
attitude_grocery_in_store,1,1977904401
attitude_stay_home,1,1977904401
bus_attitude_none,3,1977911301
bus_attitude_temperature,2,1977911301
bus_attitude_empty_seats,1,1977911301
bus_attitude_limit_passengers,1,1977911301
bus_attitude_stops,1,1977911301
bus_attitude_all,1,1977911301
subway_attitude_none,995,1977911301
subway_attitude_temperature,995,1977911301
subway_attitude_empty_seats,995,1977911301
subway_attitude_limit_passengers,995,1977911301
subway_attitude_all,995,1977911301
attitude_telework,4,1977911301
attitude_walk,2,1977911301
attitude_open_street,2,1977911301
attitude_bike,3,1977911301
attitude_drive,2,1977911301
attitude_bus,4,1977911301
attitude_grocery_delivery,1,1977911301
attitude_grocery_pick_up,2,1977911301
attitude_grocery_in_store,2,1977911301
attitude_stay_home,2,1977911301
bus_attitude_none,5,1977980001
bus_attitude_temperature,5,1977980001
bus_attitude_empty_seats,5,1977980001
bus_attitude_limit_passengers,5,1977980001
bus_attitude_stops,5,1977980001
bus_attitude_all,5,1977980001
subway_attitude_none,995,1977980001
subway_attitude_temperature,995,1977980001
subway_attitude_empty_seats,995,1977980001
subway_attitude_limit_passengers,995,1977980001
subway_attitude_all,995,1977980001
attitude_telework,995,1977980001
attitude_walk,2,1977980001
attitude_open_street,2,1977980001
attitude_bike,2,1977980001
attitude_drive,1,1977980001
attitude_bus,5,1977980001
attitude_grocery_delivery,1,1977980001
attitude_grocery_pick_up,1,1977980001
attitude_grocery_in_store,2,1977980001
attitude_stay_home,1,1977980001
bus_attitude_none,995,1978020401
bus_attitude_temperature,995,1978020401
bus_attitude_empty_seats,995,1978020401
bus_attitude_limit_passengers,995,1978020401
bus_attitude_stops,995,1978020401
bus_attitude_all,995,1978020401
subway_attitude_none,2,1978020401
subway_attitude_temperature,1,1978020401
subway_attitude_empty_seats,1,1978020401
subway_attitude_limit_passengers,1,1978020401
subway_attitude_all,1,1978020401
attitude_telework,995,1978020401
attitude_walk,2,1978020401
attitude_open_street,5,1978020401
attitude_bike,5,1978020401
attitude_drive,2,1978020401
attitude_bus,3,1978020401
attitude_grocery_delivery,3,1978020401
attitude_grocery_pick_up,5,1978020401
attitude_grocery_in_store,1,1978020401
attitude_stay_home,2,1978020401
bus_attitude_none,4,1978153001
bus_attitude_temperature,1,1978153001
bus_attitude_empty_seats,2,1978153001
bus_attitude_limit_passengers,1,1978153001
bus_attitude_stops,2,1978153001
bus_attitude_all,1,1978153001
subway_attitude_none,995,1978153001
subway_attitude_temperature,995,1978153001
subway_attitude_empty_seats,995,1978153001
subway_attitude_limit_passengers,995,1978153001
subway_attitude_all,995,1978153001
attitude_telework,1,1978153001
attitude_walk,1,1978153001
attitude_open_street,3,1978153001
attitude_bike,5,1978153001
attitude_drive,1,1978153001
attitude_bus,2,1978153001
attitude_grocery_delivery,1,1978153001
attitude_grocery_pick_up,1,1978153001
attitude_grocery_in_store,2,1978153001
